"","player_name","Position","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"2192","Shinji Kagawa","MF","2015-01-30 0:00",83,85,"right","high","medium",59,74,48,84,74,87,77,64,74,84,90,76,94,85,93,62,67,81,39,70,30,50,79,81,67,20,25,27,11,9,8,9,13
"2193","Shinji Kagawa","MF","2013-02-15 0:00",83,86,"right","high","medium",59,74,51,83,74,88,78,64,73,87,90,79,93,84,91,62,63,88,38,72,25,56,83,81,70,14,15,21,11,9,8,9,13
"2194","Shinji Kagawa","MF","2014-01-17 0:00",80,85,"right","high","medium",59,77,51,85,74,88,78,64,73,87,90,76,93,85,91,62,67,88,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2195","Shinji Kagawa","MF","2015-03-20 0:00",82,84,"right","high","medium",59,74,48,84,74,87,77,64,74,84,90,76,94,85,93,62,67,81,39,66,30,50,79,81,67,20,25,27,11,9,8,9,13
"2196","Shinji Kagawa","MF","2012-08-31 0:00",83,86,"right","high","medium",59,74,51,83,74,88,78,64,73,87,90,79,93,84,91,62,63,82,43,72,25,56,83,81,70,14,15,21,11,9,8,9,13
"2197","Shinji Kagawa","MF","2013-05-17 0:00",83,86,"right","high","medium",59,74,51,83,74,88,78,64,73,87,90,79,93,84,91,62,63,88,38,72,25,56,83,81,70,14,15,21,11,9,8,9,13
"2198","Shinji Kagawa","MF","2015-09-21 0:00",82,83,"right","medium","medium",60,75,45,83,74,87,77,63,72,84,87,74,93,83,92,42,67,80,39,64,30,55,80,80,78,30,23,30,11,9,8,9,13
"2199","Shinji Kagawa","MF","2014-11-14 0:00",83,84,"right","high","medium",59,77,51,85,74,88,78,64,74,85,90,76,94,85,93,62,67,83,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2200","Shinji Kagawa","MF","2012-02-22 0:00",82,86,"right","high","medium",59,78,47,83,74,87,78,73,72,84,90,84,93,84,91,62,67,81,42,73,25,54,84,77,70,14,15,27,11,9,8,9,13
"2201","Shinji Kagawa","MF","2014-12-05 0:00",83,84,"right","high","medium",59,77,51,85,74,88,78,64,74,85,90,76,94,85,93,62,67,83,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2202","Shinji Kagawa","MF","2015-09-25 0:00",82,83,"right","medium","medium",60,75,45,83,74,87,77,63,77,84,87,74,93,83,92,42,67,80,39,64,30,55,80,80,78,30,23,30,11,9,8,9,13
"2203","Shinji Kagawa","MF","2007-02-22 0:00",73,81,"right","high","medium",59,72,39,76,69,82,70,70,67,78,84,83,85,75,54,59,54,78,42,64,45,49,73,76,63,24,18,36,11,9,8,9,13
"2204","Shinji Kagawa","MF","2014-12-12 0:00",83,85,"right","high","medium",59,77,51,85,74,88,78,64,74,85,90,76,94,85,93,62,67,83,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2205","Shinji Kagawa","MF","2011-02-22 0:00",78,85,"right","high","medium",59,78,47,81,73,87,76,70,72,83,84,83,85,80,75,59,55,80,47,69,45,54,81,82,63,24,22,37,11,9,8,9,13
"2206","Shinji Kagawa","MF","2013-09-20 0:00",83,86,"right","high","medium",59,80,51,85,74,88,78,64,73,87,90,78,93,85,91,62,67,88,38,73,25,56,85,81,70,25,25,21,11,9,8,9,13
"2207","Shinji Kagawa","MF","2014-04-25 0:00",81,85,"right","high","medium",59,77,51,85,74,88,78,64,73,87,90,76,93,85,91,62,67,88,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2208","Shinji Kagawa","MF","2016-04-28 0:00",82,83,"right","medium","medium",60,76,45,83,74,87,77,63,77,84,87,74,93,83,92,42,67,80,39,61,30,55,80,81,78,30,24,27,11,9,8,9,13
"2209","Shinji Kagawa","MF","2014-10-10 0:00",83,84,"right","high","medium",59,77,51,85,74,88,78,64,73,85,90,76,93,85,93,62,67,88,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2210","Shinji Kagawa","MF","2013-02-22 0:00",83,86,"right","high","medium",59,74,51,83,74,88,78,64,73,87,90,79,93,84,91,62,63,88,38,72,25,56,83,81,70,14,15,21,11,9,8,9,13
"2211","Shinji Kagawa","MF","2015-01-09 0:00",83,85,"right","high","medium",59,75,51,85,74,88,78,64,74,85,90,76,94,84,93,62,67,83,38,71,25,47,78,81,70,25,25,21,11,9,8,9,13
"2212","Shinji Kagawa","MF","2015-11-26 0:00",82,83,"right","medium","medium",60,76,45,83,74,87,77,63,77,84,87,74,93,83,92,42,67,80,39,63,30,55,80,80,78,30,24,27,11,9,8,9,13
"2213","Shinji Kagawa","MF","2016-01-14 0:00",82,83,"right","medium","medium",60,76,45,83,74,87,77,63,77,84,87,74,93,83,92,42,67,80,39,61,30,55,80,81,78,30,24,27,11,9,8,9,13
"2214","Shinji Kagawa","MF","2016-05-05 0:00",82,83,"right","medium","medium",60,76,45,83,74,87,77,63,76,84,87,74,93,83,92,42,67,80,39,60,30,55,82,80,78,30,24,27,11,9,8,9,13
"2215","Shinji Kagawa","MF","2010-08-30 0:00",73,81,"right","high","medium",59,72,39,76,69,82,70,70,67,78,84,83,85,75,54,59,54,78,42,64,45,49,73,76,63,24,18,36,11,9,8,9,13
"2216","Shinji Kagawa","MF","2011-08-30 0:00",82,85,"right","high","medium",59,78,47,83,74,87,78,73,72,84,90,84,90,84,91,61,67,81,42,74,25,54,86,77,70,24,22,37,11,9,8,9,13
"2217","Shinji Kagawa","MF","2014-01-10 0:00",83,86,"right","high","medium",59,77,51,85,74,88,78,64,73,87,90,78,93,85,91,62,67,88,38,73,25,56,81,81,70,25,25,21,11,9,8,9,13
"2218","Shinji Kagawa","MF","2013-05-10 0:00",83,86,"right","high","medium",59,74,51,83,74,88,78,64,73,87,90,79,93,84,91,62,63,88,38,72,25,56,83,81,70,14,15,21,11,9,8,9,13
"2219","Shinji Kagawa","MF","2014-09-18 0:00",83,83,"right","high","medium",59,77,51,85,74,88,78,64,73,85,90,76,93,85,93,62,67,88,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2220","Shinji Kagawa","MF","2014-10-17 0:00",83,84,"right","high","medium",59,77,51,85,74,88,78,64,74,85,90,76,94,85,93,62,67,88,38,73,25,47,78,81,70,25,25,21,11,9,8,9,13
"2221","Timothy Fosu-Mensah","DF","2016-04-14 0:00",65,82,"right","medium","medium",46,46,62,68,27,57,47,20,62,63,74,73,63,61,63,72,71,65,76,51,75,62,51,49,44,57,64,64,11,8,8,7,11
"2222","Timothy Fosu-Mensah","DF","2007-02-22 0:00",64,82,"right","medium","medium",46,46,62,68,27,57,47,20,62,63,74,70,63,61,63,72,71,59,76,51,64,62,51,49,44,57,64,64,11,8,8,7,11
"2223","Timothy Fosu-Mensah","DF","2016-03-17 0:00",65,82,"right","medium","medium",46,46,62,68,27,57,47,20,62,63,74,73,63,61,63,72,71,65,76,51,75,62,51,49,44,57,64,64,11,8,8,7,11
"2224","Timothy Fosu-Mensah","DF","2016-04-28 0:00",66,83,"right","medium","medium",50,46,67,72,32,59,52,25,67,63,78,76,65,62,63,72,72,65,76,54,80,66,51,50,48,62,66,67,11,8,8,7,11
"2225","Timothy Fosu-Mensah","DF","2016-03-03 0:00",64,82,"right","medium","medium",46,46,62,68,27,57,47,20,62,63,74,70,63,61,63,72,71,59,76,51,64,62,51,49,44,57,64,64,11,8,8,7,11
"2226","Timothy Fosu-Mensah","DF","2016-03-10 0:00",65,82,"right","medium","medium",46,46,62,68,27,57,47,20,62,63,74,73,63,61,63,72,71,59,76,51,79,62,51,49,44,57,64,64,11,8,8,7,11
"2227","Tom Cleverley","MF","2012-08-31 0:00",78,85,"right","high","medium",75,65,47,83,67,80,58,61,78,81,76,77,74,73,77,74,62,73,64,75,65,55,73,81,68,38,46,42,14,10,8,11,12
"2228","Tom Cleverley","MF","2011-02-22 0:00",72,82,"right","high","medium",71,69,47,77,67,77,58,61,74,78,77,75,75,74,72,74,61,75,66,76,71,57,73,73,68,38,56,52,14,10,8,11,12
"2229","Tom Cleverley","MF","2015-05-15 0:00",75,78,"right","medium","medium",73,63,47,82,67,78,58,61,79,79,76,76,75,76,77,73,62,73,51,74,70,64,73,76,71,46,58,48,14,10,8,11,12
"2230","Tom Cleverley","MF","2013-03-22 0:00",78,83,"right","high","medium",75,54,47,83,67,81,58,61,78,83,76,77,75,75,77,74,62,68,64,75,65,59,73,82,72,38,49,44,14,10,8,11,12
"2231","Tom Cleverley","MF","2013-09-20 0:00",78,83,"right","high","medium",75,54,47,83,67,81,58,61,78,83,76,76,75,75,77,74,62,68,64,75,65,59,73,82,72,38,49,44,14,10,8,11,12
"2232","Tom Cleverley","MF","2015-05-08 0:00",75,78,"right","medium","medium",73,54,47,82,67,78,58,61,79,79,76,76,75,76,77,73,62,72,51,74,70,64,73,76,71,41,56,48,14,10,8,11,12
"2233","Tom Cleverley","MF","2015-07-03 0:00",75,78,"right","medium","medium",73,63,47,82,67,78,58,61,79,79,76,76,75,76,77,73,62,73,51,74,70,64,73,76,71,46,58,48,14,10,8,11,12
"2234","Tom Cleverley","MF","2013-12-06 0:00",75,83,"right","medium","medium",75,54,47,81,67,78,58,61,79,80,76,76,75,75,77,73,62,69,56,74,65,63,73,82,72,38,49,44,14,10,8,11,12
"2235","Tom Cleverley","MF","2015-11-06 0:00",77,79,"right","medium","medium",74,64,48,83,68,79,59,62,80,80,72,74,72,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13
"2236","Tom Cleverley","MF","2008-08-30 0:00",58,77,"right","high","medium",56,44,32,64,67,60,58,50,56,66,79,75,75,59,72,57,61,68,44,69,59,39,47,73,38,28,36,52,5,22,56,22,22
"2237","Tom Cleverley","MF","2013-12-13 0:00",75,83,"right","medium","medium",75,54,47,83,67,78,58,61,79,80,76,76,75,76,77,73,62,69,51,74,65,64,73,76,72,38,49,44,14,10,8,11,12
"2238","Tom Cleverley","MF","2012-02-22 0:00",77,85,"right","high","medium",75,65,47,80,67,78,58,61,77,80,76,77,74,73,77,74,62,76,64,75,65,55,73,81,68,38,46,42,14,10,8,11,12
"2239","Tom Cleverley","MF","2010-08-30 0:00",71,79,"right","high","medium",71,69,47,77,67,77,58,61,67,78,77,75,75,74,72,74,61,75,66,76,71,57,73,73,68,38,56,52,14,10,8,11,12
"2240","Tom Cleverley","MF","2015-10-16 0:00",77,80,"right","medium","medium",74,64,48,83,68,79,59,62,80,80,72,74,72,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13
"2241","Tom Cleverley","MF","2013-02-15 0:00",78,83,"right","high","medium",75,54,47,83,67,81,58,61,78,83,76,77,75,75,77,74,62,68,64,75,65,59,73,82,72,38,49,44,14,10,8,11,12
"2242","Tom Cleverley","MF","2014-11-28 0:00",75,78,"right","medium","medium",73,54,47,82,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,53,48,14,10,8,11,12
"2243","Tom Cleverley","MF","2009-08-30 0:00",60,77,"right","high","medium",58,48,47,64,67,60,58,50,56,66,79,75,75,59,72,57,61,68,58,69,62,39,47,73,49,28,56,52,5,22,56,22,22
"2244","Tom Cleverley","MF","2014-09-18 0:00",74,78,"right","medium","medium",73,54,47,81,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2245","Tom Cleverley","MF","2016-04-14 0:00",77,79,"right","medium","medium",74,64,48,83,68,79,59,62,80,80,72,74,72,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13
"2246","Tom Cleverley","MF","2010-02-22 0:00",66,79,"right","high","medium",68,48,47,74,67,70,58,50,66,69,79,75,75,59,72,57,61,70,61,69,66,69,61,73,69,28,56,52,5,22,66,22,22
"2247","Tom Cleverley","MF","2015-09-21 0:00",77,80,"right","medium","medium",74,64,48,83,68,79,59,62,80,80,76,74,69,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13
"2248","Tom Cleverley","MF","2009-02-22 0:00",60,77,"right","high","medium",58,48,47,64,67,60,58,50,56,66,79,75,75,59,72,57,61,68,58,69,62,39,47,73,49,28,56,52,5,22,56,22,22
"2249","Tom Cleverley","MF","2014-04-11 0:00",74,83,"right","medium","medium",73,54,47,81,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2250","Tom Cleverley","MF","2014-11-14 0:00",74,78,"right","medium","medium",73,54,47,82,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2251","Tom Cleverley","MF","2013-11-22 0:00",76,83,"right","medium","medium",75,54,47,83,67,81,58,61,77,83,76,76,75,75,77,73,62,69,56,74,65,63,73,82,72,38,49,44,14,10,8,11,12
"2252","Tom Cleverley","MF","2016-01-28 0:00",77,79,"right","medium","medium",74,64,48,83,68,79,59,62,80,80,72,74,72,77,77,74,62,73,56,75,71,65,74,77,72,47,59,49,15,11,9,12,13
"2253","Tom Cleverley","MF","2014-02-07 0:00",75,83,"right","medium","medium",73,54,47,83,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2254","Tom Cleverley","MF","2014-03-21 0:00",75,83,"right","medium","medium",73,54,47,83,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2255","Tom Cleverley","MF","2007-02-22 0:00",58,77,"right","high","medium",56,44,32,64,67,60,58,50,56,66,79,75,75,59,72,57,61,68,44,69,59,39,47,73,38,28,36,52,5,22,56,22,22
"2256","Tom Cleverley","MF","2014-04-18 0:00",74,80,"right","medium","medium",73,54,47,81,67,78,58,61,79,79,76,76,75,76,77,73,62,69,51,74,65,64,73,76,71,38,49,44,14,10,8,11,12
"2257","Tom Cleverley","MF","2011-08-30 0:00",73,84,"right","high","medium",74,69,47,82,67,77,58,61,78,78,76,77,74,73,80,74,62,76,64,76,65,55,73,75,68,38,46,42,14,10,8,11,12
"2258","Tom Heaton","GK","2010-08-30 0:00",67,75,"right","medium","medium",12,8,7,27,11,8,9,9,20,21,35,33,64,60,64,8,69,57,62,11,57,23,13,55,23,9,9,8,70,67,57,66,68
"2259","Tom Heaton","GK","2011-08-30 0:00",67,68,"right","medium","medium",12,11,13,27,11,13,14,12,20,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
"2260","Tom Heaton","GK","2015-09-21 0:00",74,74,"right","medium","medium",13,12,14,28,12,14,15,13,31,22,52,50,54,71,48,14,69,36,62,12,31,17,12,44,24,15,15,13,75,74,71,74,77
"2261","Tom Heaton","GK","2014-03-14 0:00",70,71,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,70,73
"2262","Tom Heaton","GK","2013-04-26 0:00",68,73,"right","medium","medium",12,11,13,27,11,13,14,12,30,21,35,33,64,65,68,13,69,42,62,11,30,23,13,11,23,14,14,12,70,68,64,67,68
"2263","Tom Heaton","GK","2008-08-30 0:00",62,75,"right","medium","medium",21,21,21,27,11,29,9,13,52,27,35,33,64,60,64,26,69,62,55,21,57,50,53,55,58,30,24,8,70,58,52,53,69
"2264","Tom Heaton","GK","2007-02-22 0:00",62,75,"right","medium","medium",21,21,21,27,11,29,9,13,52,27,35,33,64,60,64,26,69,62,55,21,57,50,53,55,58,30,24,8,70,58,52,53,69
"2265","Tom Heaton","GK","2015-11-12 0:00",75,75,"right","medium","medium",13,12,14,28,12,14,15,13,31,22,52,50,54,71,48,14,69,36,62,12,31,17,12,44,24,15,15,13,76,75,71,76,78
"2266","Tom Heaton","GK","2014-03-07 0:00",70,73,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,70,73
"2267","Tom Heaton","GK","2014-01-24 0:00",69,73,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
"2268","Tom Heaton","GK","2013-02-15 0:00",68,73,"right","medium","medium",12,11,13,27,11,13,14,12,30,21,35,33,64,60,68,13,69,42,62,11,57,23,13,34,23,14,14,12,70,68,64,67,68
"2269","Tom Heaton","GK","2012-02-22 0:00",67,68,"right","medium","medium",12,11,13,27,11,13,14,12,20,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
"2270","Tom Heaton","GK","2011-02-22 0:00",67,75,"right","medium","medium",12,11,13,27,11,13,14,12,20,21,35,33,64,60,64,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
"2271","Tom Heaton","GK","2009-08-30 0:00",69,75,"right","medium","medium",21,21,21,27,11,21,9,9,57,21,35,33,64,60,64,21,69,62,55,21,57,50,53,55,58,21,21,8,74,67,57,69,70
"2272","Tom Heaton","GK","2010-02-22 0:00",69,75,"right","medium","medium",21,21,21,27,11,21,9,9,57,21,35,33,64,60,64,21,69,62,55,21,57,50,53,55,58,21,21,8,74,67,57,69,70
"2273","Tom Heaton","GK","2013-09-20 0:00",69,73,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
"2274","Tom Heaton","GK","2014-02-28 0:00",69,72,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
"2275","Tom Heaton","GK","2012-08-31 0:00",68,73,"right","medium","medium",12,11,13,27,11,13,14,12,30,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,68,64,67,68
"2276","Tom Heaton","GK","2014-09-18 0:00",72,72,"right","medium","medium",25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,36,62,25,30,23,25,25,23,25,25,25,73,72,69,72,75
"2277","Tom Lawrence","FW","2015-01-09 0:00",64,69,"right","medium","medium",57,63,55,65,42,70,56,68,48,68,74,67,66,63,63,70,60,64,49,54,31,25,62,66,64,36,34,32,9,6,12,12,6
"2278","Tom Lawrence","FW","2015-01-02 0:00",64,69,"right","medium","medium",57,63,55,65,42,70,56,68,48,68,74,67,66,63,63,70,60,64,49,54,31,25,62,66,61,36,34,32,9,6,12,12,6
"2279","Tom Lawrence","FW","2013-11-29 0:00",56,63,"right","medium","medium",38,63,55,56,42,51,36,34,38,54,66,54,50,55,65,52,63,53,75,51,31,25,60,54,61,25,22,21,9,6,12,12,6
"2280","Tom Lawrence","FW","2016-05-19 0:00",64,69,"right","medium","medium",58,64,56,67,43,71,57,69,49,69,72,65,73,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2281","Tom Lawrence","FW","2014-03-14 0:00",55,63,"right","medium","medium",46,61,55,59,42,59,36,34,43,57,66,59,50,55,65,70,63,53,75,52,31,25,60,54,61,36,34,32,9,6,12,12,6
"2282","Tom Lawrence","FW","2013-09-27 0:00",56,63,"right","medium","medium",38,63,55,56,42,51,36,34,38,54,66,54,50,55,65,52,63,53,75,51,31,25,60,54,61,25,22,21,9,6,12,12,6
"2283","Tom Lawrence","FW","2015-10-02 0:00",65,70,"right","medium","medium",58,64,56,66,43,71,57,69,49,69,72,65,66,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2284","Tom Lawrence","FW","2016-06-09 0:00",64,69,"right","medium","medium",58,64,56,67,43,71,57,69,49,69,72,65,73,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2285","Tom Lawrence","FW","2016-02-04 0:00",64,69,"right","medium","medium",58,64,56,66,43,71,57,69,49,69,72,65,66,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2286","Tom Lawrence","FW","2015-09-21 0:00",65,70,"right","medium","medium",58,64,56,66,43,71,57,69,49,69,72,65,66,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2287","Tom Lawrence","FW","2016-01-07 0:00",65,70,"right","medium","medium",58,64,56,66,43,71,57,69,49,69,72,65,66,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2288","Tom Lawrence","FW","2014-02-07 0:00",57,63,"right","medium","medium",38,63,55,59,42,53,36,34,38,57,66,54,50,55,65,53,63,53,75,52,31,25,60,54,61,25,22,21,9,6,12,12,6
"2289","Tom Lawrence","FW","2014-02-28 0:00",59,63,"right","medium","medium",38,63,55,59,42,57,36,34,38,57,66,54,50,55,65,70,63,53,75,52,31,25,60,54,61,25,22,21,9,6,12,12,6
"2290","Tom Lawrence","FW","2016-05-05 0:00",64,69,"right","medium","medium",58,64,56,67,43,71,57,69,49,69,72,65,73,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2291","Tom Lawrence","FW","2014-11-28 0:00",58,63,"right","medium","medium",54,61,55,62,42,59,36,34,48,57,71,58,50,57,65,70,63,64,48,52,31,25,62,56,61,36,34,32,9,6,12,12,6
"2292","Tom Lawrence","FW","2014-09-18 0:00",58,63,"right","medium","medium",54,61,55,62,42,59,36,34,48,57,71,58,50,57,65,70,63,64,48,52,31,25,62,56,61,36,34,32,9,6,12,12,6
"2293","Tom Lawrence","FW","2016-03-10 0:00",64,69,"right","medium","medium",58,64,56,66,43,71,57,69,49,69,72,65,73,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2294","Tom Lawrence","FW","2007-02-22 0:00",56,63,"right","medium","medium",38,63,55,56,42,51,36,34,38,54,66,54,50,55,65,52,63,53,75,51,31,25,60,54,61,25,22,21,9,6,12,12,6
"2295","Tom Lawrence","FW","2014-05-09 0:00",55,63,"right","medium","medium",46,61,55,59,42,59,36,34,43,57,66,59,50,55,65,70,63,53,75,52,31,25,60,54,61,36,34,32,9,6,12,12,6
"2296","Tom Lawrence","FW","2014-12-05 0:00",64,69,"right","medium","medium",57,63,55,65,42,70,56,68,48,68,74,67,66,63,63,70,60,64,49,54,31,25,62,66,61,36,34,32,9,6,12,12,6
"2297","Tom Lawrence","FW","2016-06-02 0:00",64,69,"right","medium","medium",58,64,56,67,43,71,57,69,49,69,72,65,73,64,63,71,60,64,58,55,32,19,63,67,65,37,35,33,10,7,13,13,7
"2298","Tom Lawrence","FW","2013-12-20 0:00",57,63,"right","medium","medium",38,63,55,59,42,53,36,34,38,57,66,54,50,55,65,53,63,53,75,52,31,25,60,54,61,25,22,21,9,6,12,12,6
"2299","Tomasz Kuszczak","GK","2013-07-05 0:00",73,73,"right","medium","medium",15,14,15,25,15,11,12,12,26,21,50,53,52,74,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
"2300","Tomasz Kuszczak","GK","2011-02-22 0:00",75,80,"right","medium","medium",15,14,15,25,15,11,12,12,26,26,50,53,52,71,55,25,69,57,60,14,52,22,18,35,21,13,13,12,78,73,62,73,81
"2301","Tomasz Kuszczak","GK","2012-08-31 0:00",73,74,"right","medium","medium",15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
"2302","Tomasz Kuszczak","GK","2014-03-28 0:00",73,73,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,49,52,75,51,25,69,40,60,25,28,20,25,25,21,25,25,25,76,69,61,68,80
"2303","Tomasz Kuszczak","GK","2015-03-13 0:00",72,72,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,73,48,25,66,34,60,25,37,22,25,25,21,25,25,25,77,63,61,68,81
"2304","Tomasz Kuszczak","GK","2009-08-30 0:00",73,80,"right","medium","medium",20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,78,71,55,70,78
"2305","Tomasz Kuszczak","GK","2015-09-21 0:00",70,70,"right","medium","medium",16,15,16,26,16,12,13,13,27,22,50,43,52,71,48,23,64,34,60,15,38,23,11,47,22,14,14,13,75,63,57,68,77
"2306","Tomasz Kuszczak","GK","2015-04-24 0:00",70,70,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,70,48,25,64,34,60,25,37,22,25,25,21,25,25,25,75,63,57,68,77
"2307","Tomasz Kuszczak","GK","2013-04-26 0:00",73,74,"right","medium","medium",15,14,15,25,15,11,12,12,26,21,50,53,52,74,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
"2308","Tomasz Kuszczak","GK","2011-08-30 0:00",75,78,"right","medium","medium",15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,78,72,62,73,81
"2309","Tomasz Kuszczak","GK","2010-08-30 0:00",75,80,"right","medium","medium",15,14,15,25,15,11,12,12,26,26,50,53,52,71,55,25,69,57,60,23,52,22,18,63,21,9,9,8,78,73,62,73,81
"2310","Tomasz Kuszczak","GK","2016-03-17 0:00",71,71,"right","medium","medium",16,15,16,26,16,12,13,13,27,22,50,43,52,75,48,23,64,34,60,15,38,23,11,47,22,14,14,13,76,63,63,68,79
"2311","Tomasz Kuszczak","GK","2013-02-22 0:00",73,74,"right","medium","medium",15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
"2312","Tomasz Kuszczak","GK","2014-11-07 0:00",73,73,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,75,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,69,61,68,80
"2313","Tomasz Kuszczak","GK","2009-02-22 0:00",75,80,"right","medium","medium",20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,82,71,55,70,83
"2314","Tomasz Kuszczak","GK","2007-02-22 0:00",76,77,"right","medium","medium",35,54,35,35,15,35,12,60,72,36,61,63,52,71,55,35,69,68,60,23,62,58,61,63,60,23,35,8,79,71,72,76,82
"2315","Tomasz Kuszczak","GK","2015-04-10 0:00",71,71,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,70,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,63,57,68,79
"2316","Tomasz Kuszczak","GK","2014-05-02 0:00",73,73,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,75,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,69,61,68,80
"2317","Tomasz Kuszczak","GK","2015-03-20 0:00",72,72,"right","medium","medium",25,25,25,25,25,25,25,25,26,21,50,43,52,73,48,25,66,34,60,25,37,22,25,25,21,25,25,25,77,63,57,68,81
"2318","Tomasz Kuszczak","GK","2008-08-30 0:00",75,80,"right","medium","medium",20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,82,71,55,70,83
"2319","Tomasz Kuszczak","GK","2007-08-30 0:00",75,80,"right","medium","medium",20,20,20,35,15,25,12,12,72,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,81,71,72,72,79
"2320","Tomasz Kuszczak","GK","2015-10-09 0:00",71,71,"right","medium","medium",16,15,16,26,16,12,13,13,27,22,50,43,52,71,48,23,64,34,60,15,38,23,11,47,22,14,14,13,76,62,63,68,78
